ATP,tourney_location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,tournament_id,loser_id,winner_id,match_id,Winner_Sets_Before,Winner_Gems_Before,Loser_Sets_Before,Loser_Gems_Before
33,'s-Hertogenbosch,Rosmalen Grass Court Championships,2022-06-12,ATP250,Outdoor,Grass,The Final,3.0,Van Rijthoven T.,Medvedev D.,205,2.0,298,8160.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,5.5,1.14,6.07,1.16,6.19,1.18,5.51,1.14,'s-Hertogenbosch_ATP250_2022,106421,126646,'s-Hertogenbosch_ATP250_2022_126646_106421,6.0,7.0,6.0,11.0
34,Stuttgart,Mercedes Cup,2022-06-06,ATP250,Outdoor,Grass,1st Round,3.0,Bonzi B.,Lopez F.,58,113.0,971,537.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.37,3.31,1.37,3.54,1.33,3.27,Stuttgart_ATP250_2022,103852,126127,Stuttgart_ATP250_2022_126127_103852,0.0,0.0,0.0,0.0
34,Stuttgart,Mercedes Cup,2022-06-06,ATP250,Outdoor,Grass,1st Round,3.0,Otte O.,Altmaier D.,61,59.0,945,965.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.38,3.27,1.5,3.46,1.36,3.08,Stuttgart_ATP250_2022,127157,106214,Stuttgart_ATP250_2022_106214_127157,0.0,0.0,0.0,0.0
34,Stuttgart,Mercedes Cup,2022-06-06,ATP250,Outdoor,Grass,1st Round,3.0,Struff J.L.,Giron M.,103,53.0,613,1011.0,7.0,5.0,5.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,2.5,1.53,2.73,1.51,2.79,1.56,2.59,1.49,Stuttgart_ATP250_2022,106218,105526,Stuttgart_ATP250_2022_105526_106218,0.0,0.0,0.0,0.0
34,Stuttgart,Mercedes Cup,2022-06-06,ATP250,Outdoor,Grass,1st Round,3.0,Albot R.,Sousa J.,121,63.0,520,936.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.1,1.72,1.96,1.9,2.13,1.97,2.0,1.8,Stuttgart_ATP250_2022,105311,105430,Stuttgart_ATP250_2022_105430_105311,0.0,0.0,0.0,0.0
34,Stuttgart,Mercedes Cup,2022-06-06,ATP250,Outdoor,Grass,1st Round,3.0,Sonego L.,Paire B.,32,80.0,1260,784.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.36,3.42,1.38,4.25,1.32,3.33,Stuttgart_ATP250_2022,105332,132283,Stuttgart_ATP250_2022_132283_105332,0.0,0.0,0.0,0.0
34,Stuttgart,Mercedes Cup,2022-06-07,ATP250,Outdoor,Grass,1st Round,3.0,Stricker D.,Cressy M.,200,67.0,303,909.0,6.0,7.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.3,1.61,2.41,1.63,2.6,1.71,2.28,1.61,Stuttgart_ATP250_2022,202195,208502,Stuttgart_ATP250_2022_208502_202195,0.0,0.0,0.0,0.0
34,Stuttgart,Mercedes Cup,2022-06-07,ATP250,Outdoor,Grass,1st Round,3.0,Fucsovics M.,Rodionov J.,55,129.0,990,492.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.36,3.2,1.34,3.5,1.38,3.62,1.33,3.24,Stuttgart_ATP250_2022,200514,105916,Stuttgart_ATP250_2022_105916_200514,0.0,0.0,0.0,0.0
34,Stuttgart,Mercedes Cup,2022-06-07,ATP250,Outdoor,Grass,1st Round,3.0,Rinderknech A.,Humbert U.,60,48.0,946,1044.0,4.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,3.0,1.4,3.31,1.38,3.31,1.42,2.99,1.38,Stuttgart_ATP250_2022,200005,126239,Stuttgart_ATP250_2022_126239_200005,0.0,0.0,0.0,0.0
34,Stuttgart,Mercedes Cup,2022-06-07,ATP250,Outdoor,Grass,1st Round,3.0,Murray A.,O Connell C.,68,116.0,890,531.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.44,2.98,1.47,3.26,1.41,2.88,Stuttgart_ATP250_2022,106331,104918,Stuttgart_ATP250_2022_104918_106331,0.0,0.0,0.0,0.0
34,Stuttgart,Mercedes Cup,2022-06-07,ATP250,Outdoor,Grass,1st Round,3.0,Kyrgios N.,Lehecka J.,78,79.0,803,791.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.24,4.52,1.25,4.65,1.21,4.3,Stuttgart_ATP250_2022,208103,106401,Stuttgart_ATP250_2022_106401_208103,0.0,0.0,0.0,0.0
34,Stuttgart,Mercedes Cup,2022-06-07,ATP250,Outdoor,Grass,1st Round,3.0,Bublik A.,Kudla D.,42,77.0,1108,816.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.66,2.2,1.77,2.16,1.8,2.23,1.71,2.12,Stuttgart_ATP250_2022,106045,122330,Stuttgart_ATP250_2022_122330_106045,0.0,0.0,0.0,0.0
34,Stuttgart,Mercedes Cup,2022-06-08,ATP250,Outdoor,Grass,1st Round,3.0,Basilashvili N.,Musetti L.,26,57.0,1663,972.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.61,2.3,1.65,2.37,1.65,2.5,1.57,2.36,Stuttgart_ATP250_2022,207518,105932,Stuttgart_ATP250_2022_105932_207518,0.0,0.0,0.0,0.0
34,Stuttgart,Mercedes Cup,2022-06-08,ATP250,Outdoor,Grass,2nd Round,3.0,Bonzi B.,Rinderknech A.,58,60.0,971,946.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.72,2.1,1.65,2.39,1.75,2.39,1.69,2.14,Stuttgart_ATP250_2022,126239,126127,Stuttgart_ATP250_2022_126127_126239,2.0,7.0,1.0,1.0
34,Stuttgart,Mercedes Cup,2022-06-08,ATP250,Outdoor,Grass,2nd Round,3.0,Berrettini M.,Albot R.,10,121.0,3805,520.0,6.0,2.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.28,3.75,1.29,4.02,1.32,4.02,1.27,3.67,Stuttgart_ATP250_2022,105430,126610,Stuttgart_ATP250_2022_126610_105430,0.0,0.0,2.0,5.0
34,Stuttgart,Mercedes Cup,2022-06-09,ATP250,Outdoor,Grass,2nd Round,3.0,Otte O.,Shapovalov D.,61,16.0,945,2531.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.0,1.4,3.23,1.4,3.33,1.43,2.99,1.38,Stuttgart_ATP250_2022,133430,106214,Stuttgart_ATP250_2022_106214_133430,2.0,2.0,0.0,0.0
34,Stuttgart,Mercedes Cup,2022-06-09,ATP250,Outdoor,Grass,2nd Round,3.0,Sonego L.,Struff J.L.,32,103.0,1260,613.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.49,2.84,1.52,2.84,1.47,2.64,Stuttgart_ATP250_2022,105526,132283,Stuttgart_ATP250_2022_132283_105526,2.0,6.0,1.0,1.0
34,Stuttgart,Mercedes Cup,2022-06-09,ATP250,Outdoor,Grass,2nd Round,3.0,Murray A.,Bublik A.,68,42.0,890,1108.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.66,2.2,1.72,2.25,1.78,2.3,1.65,2.21,Stuttgart_ATP250_2022,122330,104918,Stuttgart_ATP250_2022_104918_122330,2.0,5.0,2.0,3.0
34,Stuttgart,Mercedes Cup,2022-06-09,ATP250,Outdoor,Grass,2nd Round,3.0,Fucsovics M.,Hurkacz H.,55,13.0,990,3258.0,7.0,5.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,3.0,1.4,3.02,1.44,3.22,1.44,2.89,1.4,Stuttgart_ATP250_2022,128034,105916,Stuttgart_ATP250_2022_105916_128034,1.0,4.0,0.0,0.0
34,Stuttgart,Mercedes Cup,2022-06-09,ATP250,Outdoor,Grass,2nd Round,3.0,Tsitsipas S.,Stricker D.,5,200.0,6100,303.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.28,3.75,1.27,4.2,1.33,4.2,1.29,3.5,Stuttgart_ATP250_2022,208502,126774,Stuttgart_ATP250_2022_126774_208502,0.0,0.0,1.0,1.0
34,Stuttgart,Mercedes Cup,2022-06-09,ATP250,Outdoor,Grass,2nd Round,3.0,Kyrgios N.,Basilashvili N.,78,26.0,803,1663.0,6.0,7.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,1.28,3.75,1.32,3.77,1.37,3.77,1.3,3.41,Stuttgart_ATP250_2022,105932,106401,Stuttgart_ATP250_2022_106401_105932,2.0,4.0,2.0,5.0
34,Stuttgart,Mercedes Cup,2022-06-10,ATP250,Outdoor,Grass,Quarterfinals,3.0,Otte O.,Bonzi B.,61,58.0,945,971.0,,,,,,,,,,,,,Walkover,1.72,2.1,1.79,2.15,1.8,2.19,1.73,2.09,Stuttgart_ATP250_2022,126127,106214,Stuttgart_ATP250_2022_106214_126127,4.0,4.0,4.0,12.0
34,Stuttgart,Mercedes Cup,2022-06-10,ATP250,Outdoor,Grass,Quarterfinals,3.0,Berrettini M.,Sonego L.,10,32.0,3805,1260.0,3.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.44,2.75,1.44,3.04,1.47,3.15,1.41,2.87,Stuttgart_ATP250_2022,132283,126610,Stuttgart_ATP250_2022_126610_132283,1.0,5.0,4.0,8.0
34,Stuttgart,Mercedes Cup,2022-06-10,ATP250,Outdoor,Grass,Quarterfinals,3.0,Murray A.,Tsitsipas S.,68,5.0,890,6100.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.3,1.61,2.46,1.62,2.56,1.7,2.3,1.61,Stuttgart_ATP250_2022,126774,104918,Stuttgart_ATP250_2022_104918_126774,4.0,9.0,2.0,5.0
34,Stuttgart,Mercedes Cup,2022-06-10,ATP250,Outdoor,Grass,Quarterfinals,3.0,Kyrgios N.,Fucsovics M.,78,55.0,803,990.0,7.0,6.0,3.0,0.0,,,,,,,1.0,0.0,Retired,1.44,2.75,1.44,3.01,1.47,3.13,1.42,2.81,Stuttgart_ATP250_2022,105916,106401,Stuttgart_ATP250_2022_106401_105916,3.0,8.0,2.0,8.0
34,Stuttgart,Mercedes Cup,2022-06-11,ATP250,Outdoor,Grass,Semifinals,3.0,Berrettini M.,Otte O.,10,61.0,3805,945.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.39,3.28,1.44,3.28,1.37,3.03,Stuttgart_ATP250_2022,106214,126610,Stuttgart_ATP250_2022_126610_106214,2.0,7.0,4.0,4.0
34,Stuttgart,Mercedes Cup,2022-06-11,ATP250,Outdoor,Grass,Semifinals,3.0,Murray A.,Kyrgios N.,68,78.0,890,803.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.2,1.66,2.32,1.68,2.32,1.75,2.17,1.68,Stuttgart_ATP250_2022,106401,104918,Stuttgart_ATP250_2022_104918_106401,6.0,13.0,4.0,9.0
34,Stuttgart,Mercedes Cup,2022-06-12,ATP250,Outdoor,Grass,The Final,3.0,Berrettini M.,Murray A.,10,68.0,3805,890.0,6.0,4.0,5.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.9,1.9,1.97,1.93,1.97,2.0,1.87,1.92,Stuttgart_ATP250_2022,104918,126610,Stuttgart_ATP250_2022_126610_104918,4.0,9.0,8.0,18.0
35,Halle,Halle Open,2022-06-13,ATP500,Outdoor,Grass,1st Round,3.0,Carreno Busta P.,Rune H.,19,28.0,1965,1429.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.1,1.72,2.14,1.78,2.24,1.85,2.06,1.75,Halle_ATP500_2022,208029,105807,Halle_ATP500_2022_105807_208029,0.0,0.0,0.0,0.0
35,Halle,Halle Open,2022-06-13,ATP500,Outdoor,Grass,1st Round,3.0,Basilashvili N.,Rublev A.,25,8.0,1628,4125.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,4.0,1.25,3.72,1.31,4.26,1.32,3.58,1.28,Halle_ATP500_2022,126094,105932,Halle_ATP500_2022_105932_126094,0.0,0.0,0.0,0.0
35,Halle,Halle Open,2022-06-13,ATP500,Outdoor,Grass,1st Round,3.0,Humbert U.,Albot R.,50,116.0,1009,524.0,6.0,7.0,7.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.36,3.2,1.38,3.26,1.44,3.44,1.37,3.05,Halle_ATP500_2022,105430,200005,Halle_ATP500_2022_200005_105430,0.0,0.0,0.0,0.0
35,Halle,Halle Open,2022-06-13,ATP500,Outdoor,Grass,1st Round,3.0,Djere L.,Squire H.,62,291.0,911,169.0,4.0,3.0,,,,,,,,,0.0,0.0,Retired,1.44,2.75,1.53,2.67,1.53,2.9,1.46,2.67,Halle_ATP500_2022,202260,111513,Halle_ATP500_2022_111513_202260,0.0,0.0,0.0,0.0
35,Halle,Halle Open,2022-06-13,ATP500,Outdoor,Grass,1st Round,3.0,Mcdonald M.,Huesler M.A.,53,114.0,961,529.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.37,1.61,2.46,1.64,2.61,1.55,2.42,Halle_ATP500_2022,144817,111456,Halle_ATP500_2022_111456_144817,0.0,0.0,0.0,0.0
35,Halle,Halle Open,2022-06-13,ATP500,Outdoor,Grass,1st Round,3.0,Ivashka I.,Struff J.L.,42,149.0,1060,408.0,3.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,1.36,3.2,1.38,3.28,1.4,3.53,1.36,3.12,Halle_ATP500_2022,105526,125802,Halle_ATP500_2022_125802_105526,0.0,0.0,0.0,0.0
35,Halle,Halle Open,2022-06-14,ATP500,Outdoor,Grass,1st Round,3.0,Korda S.,Garin C.,41,43.0,1073,1055.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.28,3.75,1.31,3.73,1.33,4.05,1.29,3.55,Halle_ATP500_2022,106426,200624,Halle_ATP500_2022_200624_106426,0.0,0.0,0.0,0.0
35,Halle,Halle Open,2022-06-14,ATP500,Outdoor,Grass,1st Round,3.0,Auger-Aliassime F.,Giron M.,9,60.0,3895,931.0,6.0,3.0,5.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.14,5.5,1.15,6.31,1.18,6.8,1.14,5.65,Halle_ATP500_2022,106218,200000,Halle_ATP500_2022_200000_106218,0.0,0.0,0.0,0.0
35,Halle,Halle Open,2022-06-14,ATP500,Outdoor,Grass,1st Round,3.0,Griekspoor T.,Molcan A.,61,45.0,914,1046.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.52,2.7,1.57,3.0,1.48,2.62,Halle_ATP500_2022,144684,134868,Halle_ATP500_2022_134868_144684,0.0,0.0,0.0,0.0
35,Halle,Halle Open,2022-06-14,ATP500,Outdoor,Grass,1st Round,3.0,Hurkacz H.,Cressy M.,12,63.0,3258,909.0,6.0,4.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.4,3.0,1.4,3.17,1.42,3.42,1.36,3.08,Halle_ATP500_2022,202195,128034,Halle_ATP500_2022_128034_202195,0.0,0.0,0.0,0.0
35,Halle,Halle Open,2022-06-14,ATP500,Outdoor,Grass,1st Round,3.0,Kyrgios N.,Altmaier D.,65,66.0,893,868.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.18,5.6,1.22,5.6,1.16,5.03,Halle_ATP500_2022,127157,106401,Halle_ATP500_2022_106401_127157,0.0,0.0,0.0,0.0
35,Halle,Halle Open,2022-06-14,ATP500,Outdoor,Grass,1st Round,3.0,Tsitsipas S.,Bonzi B.,6,52.0,4945,981.0,7.0,6.0,1.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.3,3.5,1.3,3.88,1.33,4.0,1.28,3.64,Halle_ATP500_2022,126127,126774,Halle_ATP500_2022_126774_126127,0.0,0.0,0.0,0.0
35,Halle,Halle Open,2022-06-14,ATP500,Outdoor,Grass,1st Round,3.0,Khachanov K.,Karatsev A.,23,38.0,1710,1093.0,6.0,7.0,6.0,1.0,6.0,2.0,,,,,2.0,1.0,Completed,1.25,4.0,1.27,4.13,1.29,4.25,1.24,3.95,Halle_ATP500_2022,106234,111575,Halle_ATP500_2022_111575_106234,0.0,0.0,0.0,0.0
35,Halle,Halle Open,2022-06-14,ATP500,Outdoor,Grass,1st Round,3.0,Otte O.,Kecmanovic M.,51,30.0,1000,1361.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.08,1.83,2.08,1.92,1.99,1.81,Halle_ATP500_2022,200175,106214,Halle_ATP500_2022_106214_200175,0.0,0.0,0.0,0.0
35,Halle,Halle Open,2022-06-14,ATP500,Outdoor,Grass,1st Round,3.0,Bautista Agut R.,Fucsovics M.,20,58.0,1858,932.0,6.0,2.0,3.0,0.0,,,,,,,1.0,0.0,Retired,2.1,1.72,2.15,1.78,2.25,1.78,2.13,1.71,Halle_ATP500_2022,105916,105138,Halle_ATP500_2022_105138_105916,0.0,0.0,0.0,0.0
35,Halle,Halle Open,2022-06-15,ATP500,Outdoor,Grass,1st Round,3.0,Medvedev D.,Goffin D.,1,39.0,7950,1080.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.25,4.43,1.28,5.0,1.21,4.25,Halle_ATP500_2022,105676,106421,Halle_ATP500_2022_106421_105676,0.0,0.0,0.0,0.0
35,Halle,Halle Open,2022-06-15,ATP500,Outdoor,Grass,2nd Round,3.0,Hurkacz H.,Humbert U.,12,50.0,3258,1009.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.49,2.83,1.49,3.04,1.44,2.75,Halle_ATP500_2022,200005,128034,Halle_ATP500_2022_128034_200005,1.0,2.0,1.0,2.0
35,Halle,Halle Open,2022-06-15,ATP500,Outdoor,Grass,2nd Round,3.0,Carreno Busta P.,Korda S.,19,41.0,1965,1073.0,6.0,4.0,0.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,3.2,1.36,3.2,1.4,3.21,1.42,3.03,1.37,Halle_ATP500_2022,200624,105807,Halle_ATP500_2022_105807_200624,2.0,4.0,2.0,7.0
35,Halle,Halle Open,2022-06-15,ATP500,Outdoor,Grass,2nd Round,3.0,Kyrgios N.,Tsitsipas S.,65,6.0,893,4945.0,5.0,7.0,6.0,2.0,6.0,4.0,,,,,2.0,1.0,Completed,1.61,2.3,1.66,2.36,1.69,2.4,1.61,2.29,Halle_ATP500_2022,126774,106401,Halle_ATP500_2022_106401_126774,2.0,5.0,1.0,-1.0
35,Halle,Halle Open,2022-06-15,ATP500,Outdoor,Grass,2nd Round,3.0,Auger-Aliassime F.,Mcdonald M.,9,53.0,3895,961.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.22,4.94,1.22,5.0,1.19,4.62,Halle_ATP500_2022,111456,200000,Halle_ATP500_2022_200000_111456,1.0,4.0,2.0,3.0
35,Halle,Halle Open,2022-06-16,ATP500,Outdoor,Grass,2nd Round,3.0,Khachanov K.,Djere L.,23,62.0,1710,911.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.16,6.16,1.17,6.29,1.14,5.58,Halle_ATP500_2022,111513,111575,Halle_ATP500_2022_111575_111513,1.0,8.0,0.0,0.0
35,Halle,Halle Open,2022-06-16,ATP500,Outdoor,Grass,2nd Round,3.0,Otte O.,Basilashvili N.,51,25.0,1000,1628.0,4.0,6.0,6.0,0.0,7.0,6.0,,,,,2.0,1.0,Completed,1.9,1.9,1.93,1.96,1.97,2.03,1.88,1.91,Halle_ATP500_2022,105932,106214,Halle_ATP500_2022_106214_105932,2.0,3.0,2.0,3.0
35,Halle,Halle Open,2022-06-16,ATP500,Outdoor,Grass,2nd Round,3.0,Medvedev D.,Ivashka I.,1,42.0,7950,1060.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.22,4.82,1.22,5.54,1.19,4.64,Halle_ATP500_2022,125802,106421,Halle_ATP500_2022_106421_125802,2.0,7.0,1.0,1.0
35,Halle,Halle Open,2022-06-16,ATP500,Outdoor,Grass,2nd Round,3.0,Bautista Agut R.,Griekspoor T.,20,61.0,1858,914.0,6.0,7.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,1.57,2.37,1.65,2.38,1.68,2.42,1.61,2.29,Halle_ATP500_2022,134868,105138,Halle_ATP500_2022_105138_134868,1.0,4.0,2.0,4.0
35,Halle,Halle Open,2022-06-17,ATP500,Outdoor,Grass,Quarterfinals,3.0,Otte O.,Khachanov K.,51,23.0,1000,1710.0,4.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.3,1.61,2.43,1.63,2.43,1.71,2.23,1.65,Halle_ATP500_2022,111575,106214,Halle_ATP500_2022_106214_111575,3.0,8.0,3.0,11.0
35,Halle,Halle Open,2022-06-17,ATP500,Outdoor,Grass,Quarterfinals,3.0,Medvedev D.,Bautista Agut R.,1,20.0,7950,1858.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.33,3.7,1.38,3.78,1.32,3.37,Halle_ATP500_2022,105138,106421,Halle_ATP500_2022_106421_105138,4.0,11.0,2.0,9.0
35,Halle,Halle Open,2022-06-17,ATP500,Outdoor,Grass,Quarterfinals,3.0,Kyrgios N.,Carreno Busta P.,65,19.0,893,1965.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.29,4.05,1.32,4.15,1.27,3.75,Halle_ATP500_2022,105807,106401,Halle_ATP500_2022_106401_105807,3.0,9.0,3.0,3.0
35,Halle,Halle Open,2022-06-17,ATP500,Outdoor,Grass,Quarterfinals,3.0,Hurkacz H.,Auger-Aliassime F.,12,9.0,3258,3895.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.58,1.57,2.88,1.59,2.51,1.52,Halle_ATP500_2022,200000,128034,Halle_ATP500_2022_128034_200000,3.0,6.0,3.0,10.0
35,Halle,Halle Open,2022-06-18,ATP500,Outdoor,Grass,Semifinals,3.0,Medvedev D.,Otte O.,1,51.0,7950,1000.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.16,6.27,1.17,6.36,1.14,5.71,Halle_ATP500_2022,106214,106421,Halle_ATP500_2022_106421_106214,6.0,17.0,4.0,9.0
35,Halle,Halle Open,2022-06-18,ATP500,Outdoor,Grass,Semifinals,3.0,Hurkacz H.,Kyrgios N.,12,65.0,3258,893.0,4.0,6.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.37,1.57,2.49,1.61,2.59,1.63,2.4,1.57,Halle_ATP500_2022,106401,128034,Halle_ATP500_2022_128034_106401,5.0,8.0,5.0,15.0
35,Halle,Halle Open,2022-06-19,ATP500,Outdoor,Grass,The Final,3.0,Hurkacz H.,Medvedev D.,12,1.0,3258,7950.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.0,1.4,2.69,1.53,3.0,1.53,2.78,1.44,Halle_ATP500_2022,106421,128034,Halle_ATP500_2022_128034_106421,6.0,8.0,8.0,21.0
36,Queens Club,Queen's Club Championships,2022-06-13,ATP500,Outdoor,Grass,1st Round,3.0,De Minaur A.,Opelka R.,21,18.0,1768,2100.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.72,2.1,1.74,2.2,1.75,2.21,1.71,2.12,Queens Club_ATP500_2022,124187,200282,Queens Club_ATP500_2022_200282_124187,0.0,0.0,0.0,0.0
36,Queens Club,Queen's Club Championships,2022-06-13,ATP500,Outdoor,Grass,1st Round,3.0,Davidovich Fokina A.,Ramos-Vinolas A.,44,40.0,1050,1080.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.41,3.15,1.41,3.26,1.36,3.08,Queens Club_ATP500_2022,105077,200221,Queens Club_ATP500_2022_200221_105077,0.0,0.0,0.0,0.0
36,Queens Club,Queen's Club Championships,2022-06-13,ATP500,Outdoor,Grass,1st Round,3.0,Draper J.,Fritz T.,99,14.0,582,2920.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.72,1.51,2.95,1.51,2.63,1.48,Queens Club_ATP500_2022,126203,207733,Queens Club_ATP500_2022_207733_126203,0.0,0.0,0.0,0.0
36,Queens Club,Queen's Club Championships,2022-06-13,ATP500,Outdoor,Grass,1st Round,3.0,Dimitrov G.,Norrie C.,22,11.0,1740,3455.0,6.0,7.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,2.2,1.66,2.26,1.7,2.47,1.88,2.16,1.69,Queens Club_ATP500_2022,111815,105777,Queens Club_ATP500_2022_105777_111815,0.0,0.0,0.0,0.0
36,Queens Club,Queen's Club Championships,2022-06-13,ATP500,Outdoor,Grass,1st Round,3.0,Bublik A.,Musetti L.,37,74.0,1105,802.0,6.0,3.0,,,,,,,,,1.0,0.0,Retired,1.44,2.75,1.4,3.19,1.46,3.26,1.39,2.93,Queens Club_ATP500_2022,207518,122330,Queens Club_ATP500_2022_122330_207518,0.0,0.0,0.0,0.0
36,Queens Club,Queen's Club Championships,2022-06-13,ATP500,Outdoor,Grass,1st Round,3.0,Cilic M.,Broady L.,17,137.0,2130,456.0,6.0,1.0,4.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.22,4.33,1.2,5.1,1.25,5.1,1.2,4.47,Queens Club_ATP500_2022,106281,105227,Queens Club_ATP500_2022_105227_106281,0.0,0.0,0.0,0.0
36,Queens Club,Queen's Club Championships,2022-06-14,ATP500,Outdoor,Grass,1st Round,3.0,Querrey S.,Schwartzman D.,121,16.0,512,2325.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.84,2.06,1.95,2.1,1.81,1.98,Queens Club_ATP500_2022,106043,105023,Queens Club_ATP500_2022_105023_106043,0.0,0.0,0.0,0.0
36,Queens Club,Queen's Club Championships,2022-06-14,ATP500,Outdoor,Grass,1st Round,3.0,Ruusuvuori E.,Halys Q.,56,86.0,945,715.0,6.0,4.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.57,2.37,1.72,2.23,1.75,2.45,1.65,2.22,Queens Club_ATP500_2022,111460,200325,Queens Club_ATP500_2022_200325_111460,0.0,0.0,0.0,0.0
36,Queens Club,Queen's Club Championships,2022-06-14,ATP500,Outdoor,Grass,1st Round,3.0,Van De Zandschulp B.,Jubb P.,29,227.0,1364,245.0,7.0,6.0,4.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.57,2.37,1.62,2.44,1.67,2.78,1.56,2.41,Queens Club_ATP500_2022,206703,122298,Queens Club_ATP500_2022_122298_206703,0.0,0.0,0.0,0.0
36,Queens Club,Queen's Club Championships,2022-06-14,ATP500,Outdoor,Grass,1st Round,3.0,Peniston R.,Ruud C.,180,5.0,321,5050.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.5,1.3,3.53,1.34,3.58,1.4,3.35,1.32,Queens Club_ATP500_2022,134770,126106,Queens Club_ATP500_2022_126106_134770,0.0,0.0,0.0,0.0
