ATP,tourney_location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,loser_id,winner_id,match_id,Winner_Sets_Before,Winner_Gems_Before,Loser_Sets_Before,Loser_Gems_Before
51,New York,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Bonzi B.,Halys Q.,108.0,70.0,555.0,805.0,5.0,7.0,6.0,4.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,2.38,1.57,2.74,1.52,2.74,1.59,2.53,1.53,111460,126127,New York_2023_126127_111460,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Stricker D.,Popyrin A.,128.0,41.0,480.0,1065.0,6.0,3.0,6.0,4.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,2.38,1.57,2.55,1.58,2.56,1.62,2.42,1.57,200615,208502,New York_2023_208502_200615,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Gaston H.,Shimabukuro S.,99.0,158.0,598.0,400.0,6.0,2.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,1.8,2.0,1.79,2.14,1.82,2.16,1.78,2.06,200647,200384,New York_2023_200384_200647,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Tsitsipas S.,Raonic M.,7.0,337.0,4580.0,155.0,6.0,2.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.29,3.75,1.31,3.87,1.33,4.0,1.3,3.59,105683,126774,New York_2023_126774_105683,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Gojo B.,Dellien H.,105.0,147.0,559.0,422.0,6.0,3.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.13,6.0,1.14,6.76,1.15,7.12,1.13,6.13,106198,127339,New York_2023_127339_106198,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Muller A.,2.0,84.0,9795.0,697.0,6.0,0.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.01,29.0,1.01,53.65,1.02,53.65,1.01,23.07,124186,104925,New York_2023_104925_124186,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Berrettini M.,Humbert U.,36.0,33.0,1147.0,1258.0,6.0,4.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.57,2.38,1.52,2.72,1.59,2.73,1.52,2.57,200005,126610,New York_2023_126610_200005,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Meligeni Rodrigues F,Duckworth J.,168.0,111.0,369.0,538.0,6.0,4.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.73,2.1,1.78,2.17,1.78,2.25,1.73,2.14,105902,200335,New York_2023_200335_105902,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Arnaldi M.,Kubler J.,61.0,87.0,855.0,678.0,6.0,3.0,1.0,0.0,,,,,,,1.0,0.0,Retired,1.8,2.0,2.01,1.89,2.01,2.02,1.91,1.91,106186,208286,New York_2023_208286_106186,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,O Connell C.,Purcell M.,69.0,43.0,811.0,1048.0,6.0,4.0,6.0,3.0,3.0,6.0,7.0,6.0,,,3.0,1.0,Completed,2.75,1.44,2.66,1.54,2.81,1.55,2.64,1.49,126845,106331,New York_2023_106331_126845,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Fils A.,Griekspoor T.,48.0,24.0,1007.0,1446.0,4.0,6.0,6.0,3.0,5.0,7.0,6.0,4.0,7.0,5.0,3.0,2.0,Completed,2.38,1.57,2.44,1.63,2.48,1.65,2.38,1.59,134868,209950,New York_2023_209950_134868,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Jarry N.,Van Assche L.,25.0,64.0,1439.0,831.0,6.0,3.0,3.0,6.0,6.0,2.0,7.0,6.0,,,3.0,1.0,Completed,1.44,2.75,1.46,2.95,1.5,2.95,1.46,2.77,209414,111797,New York_2023_111797_209414,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Rinderknech A.,Schwartzman D.,73.0,114.0,781.0,531.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,2.3,1.62,2.23,1.74,2.42,1.74,2.26,1.65,106043,126239,New York_2023_126239_106043,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Zverev A.,Vukic A.,12.0,50.0,2670.0,953.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.08,8.0,1.11,8.25,1.11,8.4,1.09,7.59,126846,100644,New York_2023_100644_126846,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Medvedev D.,Balazs A.,3.0,,6260.0,,6.0,1.0,6.0,1.0,6.0,0.0,,,,,3.0,0.0,Completed,1.0,67.0,1.01,64.19,1.01,67.0,1.01,34.68,105226,106421,New York_2023_106421_105226,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Mmoh M.,Khachanov K.,89.0,11.0,644.0,2845.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,2.38,1.57,2.63,1.55,2.63,1.64,2.41,1.57,111575,111581,New York_2023_111581_111575,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Michelsen A.,Ramos-Vinolas A.,127.0,88.0,481.0,653.0,6.0,4.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.29,3.75,1.35,3.51,1.35,4.0,1.3,3.58,105077,210506,New York_2023_210506_105077,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Altmaier D.,Lestienne C.,53.0,101.0,936.0,582.0,6.0,7.0,6.0,3.0,6.0,1.0,6.0,2.0,,,3.0,1.0,Completed,1.8,2.0,1.91,1.99,1.92,2.05,1.84,1.98,106005,127157,New York_2023_127157_106005,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Norrie C.,Shevchenko A.,16.0,83.0,2075.0,699.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.2,4.5,1.23,4.77,1.25,4.82,1.21,4.44,207686,111815,New York_2023_111815_207686,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Dimitrov G.,Molcan A.,19.0,115.0,1690.0,530.0,6.0,7.0,6.0,7.0,6.0,1.0,7.0,5.0,7.0,6.0,3.0,2.0,Completed,1.17,5.0,1.17,5.92,1.18,6.65,1.15,5.5,144684,105777,New York_2023_105777_144684,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Hsu Y.,Kokkinakis T.,237.0,78.0,268.0,766.0,6.0,3.0,6.0,4.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,5.0,1.17,5.64,1.18,5.8,1.18,5.27,1.16,106423,200318,New York_2023_200318_106423,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Murray A.,Moutet C.,37.0,72.0,1120.0,801.0,6.0,2.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,1.25,4.0,1.32,3.78,1.33,4.01,1.29,3.65,144895,104918,New York_2023_104918_144895,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Baez S.,Coric B.,32.0,23.0,1295.0,1450.0,7.0,5.0,7.0,5.0,6.0,1.0,,,,,3.0,0.0,Completed,2.63,1.5,2.79,1.5,2.83,1.55,2.67,1.48,106432,202104,New York_2023_202104_106432,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Rublev A.,Cazaux A.,8.0,119.0,4515.0,520.0,6.0,4.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.14,5.5,1.14,6.55,1.18,7.0,1.15,5.66,209070,126094,New York_2023_126094_209070,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Isner J.,Diaz Acosta F.,157.0,94.0,400.0,629.0,6.0,4.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.4,3.0,1.39,3.29,1.4,3.32,1.38,3.09,207680,104545,New York_2023_104545_207680,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Draper J.,Albot R.,123.0,102.0,491.0,576.0,6.0,1.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.25,4.0,1.24,4.56,1.29,4.68,1.24,4.12,105430,207733,New York_2023_207733_105430,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Van De Zandschulp B.,Thompson J.,65.0,51.0,825.0,951.0,6.0,3.0,,,,,,,,,1.0,0.0,Retired,3.0,1.4,2.98,1.45,3.0,1.47,2.85,1.43,111442,122298,New York_2023_122298_111442,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,De Minaur A.,Skatov T.,13.0,129.0,2595.0,477.0,6.0,2.0,3.0,6.0,6.0,1.0,7.0,5.0,,,3.0,1.0,Completed,1.04,13.0,1.05,14.37,1.05,14.37,1.04,12.06,207608,200282,New York_2023_200282_207608,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Evans D.,Galan D.E.,28.0,71.0,1381.0,804.0,6.0,4.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,Completed,1.33,3.4,1.39,3.3,1.39,3.4,1.35,3.23,123755,105554,New York_2023_105554_123755,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Sonego L.,Moreno De Alboran N.,39.0,131.0,1105.0,470.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.3,3.5,1.35,3.54,1.35,3.65,1.31,3.47,134457,132283,New York_2023_132283_134457,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Wu Y.,Lajovic D.,86.0,52.0,683.0,938.0,3.0,6.0,6.0,4.0,2.0,6.0,6.0,4.0,6.0,2.0,3.0,2.0,Completed,1.8,2.0,1.98,1.93,2.0,2.0,1.91,1.9,105583,200059,New York_2023_200059_105583,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Wawrinka S.,Nishioka Y.,49.0,44.0,1004.0,1025.0,7.0,6.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.44,2.75,1.45,2.97,1.49,2.97,1.44,2.79,106415,104527,New York_2023_104527_106415,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Hurkacz H.,Huesler M.A.,17.0,97.0,2035.0,604.0,4.0,6.0,5.0,7.0,7.0,6.0,6.0,3.0,6.0,1.0,3.0,2.0,Completed,1.07,9.0,1.08,10.98,1.09,11.2,1.07,8.87,144817,128034,New York_2023_128034_144817,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Monfils G.,Daniel T.,162.0,95.0,387.0,618.0,4.0,6.0,6.0,4.0,6.0,2.0,7.0,6.0,,,3.0,1.0,Completed,1.36,3.2,1.35,3.49,1.39,3.69,1.34,3.31,106121,104792,New York_2023_104792_106121,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Etcheverry T.,Virtanen O.,34.0,133.0,1250.0,456.0,6.0,3.0,6.0,7.0,1.0,6.0,6.0,4.0,7.0,6.0,3.0,2.0,Completed,1.53,2.5,1.6,2.5,1.62,2.55,1.56,2.45,202261,144869,New York_2023_144869_202261,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Harris L.,Pella G.,177.0,203.0,347.0,305.0,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.36,3.2,1.4,3.21,1.41,3.27,1.37,3.08,105550,144750,New York_2023_144750_105550,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Sinner J.,Hanfmann Y.,6.0,54.0,4645.0,929.0,6.0,3.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.03,17.0,1.04,18.84,1.04,18.84,1.03,14.19,105870,206173,New York_2023_206173_105870,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Alcaraz C.,Koepfer D.,1.0,75.0,9815.0,777.0,6.0,2.0,3.0,2.0,,,,,,,1.0,0.0,Retired,1.01,23.0,1.02,28.61,1.03,29.25,1.02,17.6,136440,207989,New York_2023_207989_136440,0.0,0.0,0.0,0.0
51,New York,US Open,2023-08-30,Grand Slam,Outdoor,Hard,2nd Round,5,Gojo B.,Mcdonald M.,105.0,40.0,559.0,1085.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,2.75,1.44,2.86,1.48,2.89,1.52,2.75,1.46,111456,127339,New York_2023_127339_111456,3.0,11.0,2.0,6.0
51,New York,US Open,2023-08-30,Grand Slam,Outdoor,Hard,2nd Round,5,Stricker D.,Tsitsipas S.,128.0,7.0,480.0,4580.0,7.0,5.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,3.0,3.0,2.0,Completed,6.0,1.13,6.63,1.15,6.88,1.15,6.11,1.13,126774,208502,New York_2023_208502_126774,2.0,5.0,3.0,9.0
51,New York,US Open,2023-08-30,Grand Slam,Outdoor,Hard,2nd Round,5,Djere L.,Gaston H.,38.0,99.0,1110.0,598.0,6.0,1.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.44,2.75,1.52,2.71,1.54,2.88,1.48,2.68,200384,111513,New York_2023_111513_200384,3.0,6.0,3.0,10.0
51,New York,US Open,2023-08-30,Grand Slam,Outdoor,Hard,2nd Round,5,Karatsev A.,Carballes Baena R.,77.0,63.0,773.0,840.0,6.0,2.0,4.0,6.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,1.33,3.4,1.37,3.38,1.4,3.4,1.35,3.25,106148,106234,New York_2023_106234_106148,3.0,9.0,2.0,8.0
51,New York,US Open,2023-08-30,Grand Slam,Outdoor,Hard,2nd Round,5,Bonzi B.,Eubanks C.,108.0,30.0,555.0,1338.0,7.0,6.0,2.0,6.0,6.0,2.0,7.0,6.0,,,3.0,1.0,Completed,2.63,1.5,2.67,1.54,2.7,1.56,2.56,1.52,111153,126127,New York_2023_126127_111153,2.0,4.0,2.0,1.0
51,New York,US Open,2023-08-30,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Zapata Miralles B.,2.0,76.0,9795.0,776.0,6.0,4.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.01,34.0,1.01,29.09,1.02,57.18,1.01,25.68,126523,104925,New York_2023_104925_126523,3.0,13.0,3.0,7.0
51,New York,US Open,2023-08-30,Grand Slam,Outdoor,Hard,2nd Round,5,Vesely J.,Cerundolo F.,437.0,20.0,104.0,1600.0,7.0,6.0,6.0,2.0,3.0,6.0,2.0,6.0,7.0,6.0,3.0,2.0,Completed,4.5,1.2,4.54,1.24,4.54,1.25,4.35,1.22,202103,106210,New York_2023_106210_202103,1.0,4.0,2.0,5.0
51,New York,US Open,2023-08-30,Grand Slam,Outdoor,Hard,2nd Round,5,Mannarino A.,Marozsan F.,35.0,92.0,1206.0,635.0,3.0,6.0,6.0,3.0,6.0,4.0,6.0,1.0,,,3.0,1.0,Completed,1.3,3.5,1.36,3.48,1.36,3.53,1.33,3.35,206681,105173,New York_2023_105173_206681,2.0,6.0,1.0,10.0
51,New York,US Open,2023-08-30,Grand Slam,Outdoor,Hard,2nd Round,5,Shelton B.,Thiem D.,47.0,81.0,1015.0,726.0,7.0,6.0,1.0,0.0,,,,,,,1.0,0.0,Retired,1.73,2.1,1.86,2.05,1.86,2.14,1.79,2.05,106233,210097,New York_2023_210097_106233,2.0,4.0,3.0,9.0
51,New York,US Open,2023-08-30,Grand Slam,Outdoor,Hard,2nd Round,5,Hijikata R.,Fucsovics M.,110.0,57.0,547.0,898.0,6.0,1.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,3.4,1.33,3.49,1.36,3.5,1.38,3.32,1.34,105916,208014,New York_2023_208014_105916,2.0,5.0,1.0,0.0
51,New York,US Open,2023-08-30,Grand Slam,Outdoor,Hard,2nd Round,5,Paul T.,Safiullin R.,14.0,60.0,2570.0,857.0,3.0,6.0,2.0,6.0,6.0,2.0,6.0,4.0,6.0,3.0,3.0,2.0,Completed,1.3,3.5,1.28,4.12,1.31,4.12,1.28,3.74,126128,126205,New York_2023_126205_126128,2.0,10.0,3.0,12.0
51,New York,US Open,2023-08-30,Grand Slam,Outdoor,Hard,2nd Round,5,Davidovich Fokina A.,Cerundolo J.M.,21.0,93.0,1525.0,630.0,6.0,1.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.07,9.0,1.09,9.8,1.09,10.2,1.07,8.71,207678,200221,New York_2023_200221_207678,3.0,8.0,1.0,4.0
51,New York,US Open,2023-08-30,Grand Slam,Outdoor,Hard,2nd Round,5,Mensik J.,Droguet T.,206.0,171.0,305.0,359.0,3.0,6.0,6.0,2.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.67,2.2,1.78,2.17,1.8,2.35,1.7,2.18,208169,210150,New York_2023_210150_208169,2.0,5.0,1.0,3.0
51,New York,US Open,2023-08-30,Grand Slam,Outdoor,Hard,2nd Round,5,Zhang Zh.,Ruud C.,67.0,5.0,817.0,4715.0,6.0,4.0,5.0,7.0,6.0,2.0,0.0,6.0,6.0,2.0,3.0,2.0,Completed,4.5,1.2,4.97,1.22,5.0,1.23,4.6,1.2,134770,111190,New York_2023_111190_134770,1.0,4.0,2.0,1.0
51,New York,US Open,2023-08-31,Grand Slam,Outdoor,Hard,2nd Round,5,Tiafoe F.,Ofner S.,10.0,58.0,3050.0,868.0,6.0,3.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.17,5.0,1.15,6.54,1.18,6.54,1.15,5.59,124116,126207,New York_2023_126207_124116,3.0,11.0,2.0,1.0
51,New York,US Open,2023-08-31,Grand Slam,Outdoor,Hard,2nd Round,5,Fritz T.,Varillas J.P.,9.0,74.0,3605.0,779.0,6.0,1.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.03,15.0,1.03,20.4,1.04,20.4,1.02,14.68,122669,126203,New York_2023_126203_122669,3.0,13.0,2.0,1.0
51,New York,US Open,2023-08-31,Grand Slam,Outdoor,Hard,2nd Round,5,Sinner J.,Sonego L.,6.0,39.0,4645.0,1105.0,6.0,4.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.11,6.5,1.11,8.19,1.14,8.19,1.12,6.62,132283,206173,New York_2023_206173_132283,3.0,13.0,3.0,9.0
51,New York,US Open,2023-08-31,Grand Slam,Outdoor,Hard,2nd Round,5,Mmoh M.,Isner J.,89.0,157.0,644.0,400.0,3.0,6.0,4.0,6.0,7.0,6.0,6.0,4.0,7.0,6.0,3.0,2.0,Completed,1.8,2.0,1.83,2.09,1.88,2.11,1.83,2.0,104545,111581,New York_2023_111581_104545,3.0,10.0,3.0,6.0
51,New York,US Open,2023-08-31,Grand Slam,Outdoor,Hard,2nd Round,5,Draper J.,Hurkacz H.,123.0,17.0,491.0,2035.0,6.0,2.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,Completed,2.63,1.5,2.82,1.5,2.92,1.55,2.68,1.48,128034,207733,New York_2023_207733_128034,3.0,10.0,1.0,5.0
51,New York,US Open,2023-08-31,Grand Slam,Outdoor,Hard,2nd Round,5,Zverev A.,Altmaier D.,12.0,53.0,2670.0,936.0,7.0,6.0,3.0,6.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,1.06,10.0,1.09,9.9,1.09,10.09,1.07,8.65,127157,100644,New York_2023_100644_127157,3.0,6.0,2.0,11.0
51,New York,US Open,2023-08-31,Grand Slam,Outdoor,Hard,2nd Round,5,Dimitrov G.,Murray A.,19.0,37.0,1690.0,1120.0,6.0,3.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.8,2.0,1.73,2.24,1.85,2.24,1.75,2.1,104918,105777,New York_2023_105777_104918,1.0,6.0,3.0,9.0
51,New York,US Open,2023-08-31,Grand Slam,Outdoor,Hard,2nd Round,5,Rinderknech A.,Berrettini M.,73.0,36.0,781.0,1147.0,6.0,4.0,5.0,3.0,,,,,,,1.0,0.0,Retired,4.5,1.2,5.25,1.2,5.25,1.22,4.6,1.2,126610,126239,New York_2023_126239_126610,3.0,9.0,3.0,10.0
51,New York,US Open,2023-08-31,Grand Slam,Outdoor,Hard,2nd Round,5,Arnaldi M.,Fils A.,61.0,48.0,855.0,1007.0,3.0,6.0,7.0,5.0,7.0,6.0,5.0,7.0,6.0,4.0,3.0,2.0,Completed,2.3,1.62,2.54,1.58,2.54,1.66,2.36,1.6,209950,208286,New York_2023_208286_209950,1.0,3.0,1.0,3.0
51,New York,US Open,2023-08-31,Grand Slam,Outdoor,Hard,2nd Round,5,De Minaur A.,Wu Y.,13.0,86.0,2595.0,683.0,6.0,1.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.22,4.33,1.22,4.87,1.25,5.0,1.21,4.44,200059,200282,New York_2023_200282_200059,2.0,8.0,1.0,1.0
51,New York,US Open,2023-08-31,Grand Slam,Outdoor,Hard,2nd Round,5,Wawrinka S.,Etcheverry T.,49.0,34.0,1004.0,1250.0,7.0,6.0,6.0,7.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.3,3.5,1.31,3.8,1.33,3.8,1.3,3.56,144869,104527,New York_2023_104527_144869,3.0,7.0,1.0,0.0
51,New York,US Open,2023-08-31,Grand Slam,Outdoor,Hard,2nd Round,5,Norrie C.,Hsu Y.,16.0,237.0,2075.0,268.0,7.0,5.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.07,9.0,1.1,8.84,1.1,10.2,1.07,8.5,200318,111815,New York_2023_111815_200318,3.0,11.0,2.0,5.0
51,New York,US Open,2023-08-31,Grand Slam,Outdoor,Hard,2nd Round,5,Jarry N.,Michelsen A.,25.0,127.0,1439.0,481.0,4.0,6.0,6.0,3.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.62,2.3,1.6,2.51,1.63,2.51,1.58,2.41,210506,111797,New York_2023_111797_210506,2.0,5.0,3.0,7.0
51,New York,US Open,2023-08-31,Grand Slam,Outdoor,Hard,2nd Round,5,Rublev A.,Monfils G.,8.0,162.0,4515.0,387.0,6.0,4.0,6.0,3.0,3.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.4,3.0,1.41,3.15,1.5,3.16,1.4,2.97,104792,126094,New York_2023_126094_104792,3.0,8.0,2.0,5.0
51,New York,US Open,2023-08-31,Grand Slam,Outdoor,Hard,2nd Round,5,Evans D.,Van De Zandschulp B.,28.0,65.0,1381.0,825.0,1.0,6.0,6.0,1.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.57,2.38,1.56,2.62,1.6,2.62,1.54,2.48,122298,105554,New York_2023_105554_122298,3.0,8.0,1.0,3.0
51,New York,US Open,2023-09-01,Grand Slam,Outdoor,Hard,2nd Round,5,Baez S.,Meligeni Rodrigues F,32.0,168.0,1295.0,369.0,6.0,7.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Retired,1.25,4.0,1.27,4.2,1.27,4.3,1.24,4.07,200335,202104,New York_2023_202104_200335,3.0,9.0,3.0,6.0
51,New York,US Open,2023-09-01,Grand Slam,Outdoor,Hard,2nd Round,5,Alcaraz C.,Harris L.,1.0,177.0,9815.0,347.0,6.0,3.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,1.03,15.0,1.02,26.53,1.04,26.53,1.02,15.04,144750,207989,New York_2023_207989_144750,1.0,4.0,3.0,5.0
51,New York,US Open,2023-09-01,Grand Slam,Outdoor,Hard,2nd Round,5,Medvedev D.,O Connell C.,3.0,69.0,6260.0,811.0,6.0,2.0,6.0,2.0,6.0,7.0,6.0,2.0,,,3.0,1.0,Completed,1.03,15.0,1.04,19.21,1.04,19.21,1.03,14.22,106331,106421,New York_2023_106421_106331,3.0,16.0,2.0,3.0
51,New York,US Open,2023-09-01,Grand Slam,Outdoor,Hard,3rd Round,5,Paul T.,Davidovich Fokina A.,14.0,21.0,2570.0,1525.0,6.0,1.0,6.0,0.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.67,2.2,1.67,2.35,1.71,2.35,1.66,2.25,200221,126205,New York_2023_126205_200221,3.0,12.0,6.0,18.0
51,New York,US Open,2023-09-01,Grand Slam,Outdoor,Hard,3rd Round,5,Shelton B.,Karatsev A.,47.0,77.0,1015.0,773.0,6.0,4.0,3.0,6.0,6.0,2.0,6.0,0.0,,,3.0,1.0,Completed,1.62,2.3,1.65,2.4,1.65,2.48,1.6,2.36,106234,210097,New York_2023_210097_106234,3.0,5.0,5.0,15.0
51,New York,US Open,2023-09-01,Grand Slam,Outdoor,Hard,3rd Round,5,Tiafoe F.,Mannarino A.,10.0,35.0,3050.0,1206.0,4.0,6.0,6.0,2.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,1.29,3.75,1.3,3.9,1.3,4.0,1.29,3.69,105173,126207,New York_2023_126207_105173,6.0,21.0,4.0,13.0
51,New York,US Open,2023-09-01,Grand Slam,Outdoor,Hard,3rd Round,5,Hijikata R.,Zhang Zh.,110.0,67.0,547.0,817.0,6.0,3.0,6.0,3.0,4.0,6.0,6.0,3.0,,,3.0,1.0,Completed,2.3,1.62,2.45,1.62,2.46,1.65,2.34,1.61,111190,208014,New York_2023_208014_111190,5.0,19.0,2.0,6.0
51,New York,US Open,2023-09-01,Grand Slam,Outdoor,Hard,3rd Round,5,Stricker D.,Bonzi B.,128.0,108.0,480.0,555.0,2.0,6.0,7.0,5.0,7.0,6.0,3.0,6.0,6.0,2.0,3.0,2.0,Completed,1.67,2.2,1.66,2.38,1.68,2.39,1.64,2.27,126127,208502,New York_2023_208502_126127,3.0,9.0,4.0,6.0
